,GSM12087,GSM12094,GSM12183,GSM12184,GSM12185,GSM12186,GSM12187,GSM12188,GSM12189,GSM12190
PSMC3,8.698329,8.698329,8.52355,10.282733,10.673733,10.459166,8.487698,9.906844,7.8480687,7.5528197
PSMC3IP,0.54353565,0.54353565,0.62590575,0.7770399,0.6516129,0.46370235,0.64674866,0.59220535,0.44892704,0.8181096
PSMC4,6.205805,6.205805,6.574275,7.0559773,6.443318,7.010889,6.778559,7.844107,5.903004,5.4003177
PSMC5,11.157433,11.157433,11.890398,13.819735,13.988018,13.088022,12.703866,20.617872,13.453219,10.4257345
PSMC6,2.1899736,2.1899736,2.1494565,2.2552183,1.8866359,2.2577133,2.4349737,2.2433462,1.9802575,1.7275615
PSMD1,4.6033425,4.6033425,5.9891305,5.918406,6.7852535,6.2631583,6.6634445,8.302282,5.2497854,4.2073073
PSMD10,14.536501,14.536501,14.143116,14.174573,15.248848,14.064429,15.389279,18.324144,13.593991,10.745036
PSMD11,9.199649,9.199649,10.258152,11.666983,11.465438,11.877496,10.358524,12.643537,9.222318,9.689436
PSMD12,2.6525948,2.6525948,3.941123,4.2039847,4.207373,3.592559,2.8945518,2.752852,2.6618025,2.509134
PSMD13,3.6666667,3.6666667,4.173913,4.1840606,3.324424,3.4137933,4.1906853,5.2243347,4.3193135,2.8903892
PSMD14,5.7634125,5.7634125,3.5525362,3.4269452,2.82212,3.1034484,3.105448,3.8336504,2.8660944,2.607625
PSMD2,13.556729,13.556729,14.167572,15.772297,16.035023,14.941924,14.239016,18.452473,14.204292,14.903892
PSMD3,13.258575,13.258575,16.065216,15.614801,18.280184,13.2667885,13.046573,14.127377,9.587125,8.433678
PSMD4,7.4652596,7.4652596,6.725543,7.781784,8.217511,9.974591,8.58348,12.5893545,10.687553,7.229547
PSMD5,7.2093234,7.2093234,8.378623,7.114801,6.759447,9.023594,7.2100177,8.645438,7.3081546,7.876092
PSMD6,6.4960423,6.4960423,7.185688,8.667932,7.3198156,10.095282,6.258348,8.293727,6.1450644,5.205719
PSMD7,5.2568165,5.2568165,5.29755425,5.28273275,4.40552985,4.61751365,4.81590485,5.60741465,5.45751065,5.03415385
PSMD8,17.181179,17.181179,16.76992625,20.5161285,20.063134,19.9201468,16.24956015,15.43393615,13.4034331,11.9388402
PSMD9,7.868074,7.868074,8.49184725,8.3007592,7.72304135,9.14110735,8.0553605,10.4472443,8.418455,7.75853825
PSME1,7.359719,7.359719,7.2509055,8.0815935,7.480184,7.882033,5.3295255,7.709126,7.334764,6.5575852
PSME2,3.1618295,3.1618295,3.5729165,4.0360532,4.2880183,4.2944645,4.15026355,5.6996203,5.2120175,4.155679
PSME3,3.862797,3.862797,4.810688,4.631879,4.6958528,4.252269,3.7724075,5.43251,4.200858,3.7839553
PSME4,1.1890942,1.1890942,0.95108694,1.040797,1.1483871,1.3112524,0.9797891,1.8165401,1.1012876,0.9777601
PSMF1,0.625329835,0.625329835,0.692481845,0.94781785,0.673732715,0.65880218,0.60676625,1.0651141,0.531330465,0.509928515
PSMG1,1.3781883,1.3781883,1.6847825,2.1091082,1.5788019,1.1261343,1.3699472,1.6416351,1.2969958,0.96743447
PSPH,4.650396,4.650396,5.12952875,5.8130934,4.85437815,4.00544485,3.40202105,4.00760505,3.1042918,3.04447985
PSTPIP1,0.1389622,0.1389622,0.1856884,0.13946868,0.1889401,0.19328493,0.47012302,0.2214829,0.18540773,0.17235902
PTAFR,0.34652597,0.34652597,0.35688406,0.24857686,0.36497694,0.45009074,0.36731106,0.41159698,0.34248927,0.38602063
PTBP1,12.561126,12.561126,15.838767,17.446869,15.453456,14.204175,13.17311,14.6112175,11.895279,10.413026
PTCH1,1.0927881,1.0927881,0.70742756,0.482922195,0.43963134,0.3339383,1.133128265,0.346482925,0.47124464,0.41382049
PTCRA,0.5417766,0.5417766,0.63858694,0.5645161,0.71705073,0.92558986,0.68453425,0.79277575,0.94592273,0.6227164
PTDSS1,7.9533863,7.9533863,8.003623,7.9743834,6.870046,7.626135,7.6643233,9.248099,8.4815445,8.02224
PTEN,0.98284965,0.98284965,0.95561592,1.16793165,1.2262673,1.00499105,1.30096655,0.471482935,1.26180265,1.1274821
PTEN /// PTENP1,0.87686896,0.87686896,1.1911231,1.6717267,1.2285714,1.0589837,1.1221441,0.95722437,0.81888413,1.1890389
PTENP1,0.10114336,0.10114336,0.31702897,0.09203036,0.10875576,0.5090744,0.36994725,0.17110267,0.44120172,0.104845114
PTGDR,0.8302551,0.8302551,0.3460145,0.74383307,0.15852535,0.29219604,0.10544816,0.26520914,0.8437768,0.17235902
PTGDS,4.14980947333333,4.14980947333333,5.1899152,3.72865256,5.14101362666667,4.40290386333333,4.81458668333333,3.23700910333333,4.29527908,2.98808581666667
PTGER1,0.45294636,0.45294636,1.4293478,1.2685009,1.1760368,1.03902,1.3602812,1.573194,1.7047211,0.47339156
PTGER2,0.29463503,0.29463503,0.3432971,0.22296016,0.10599078,0.41288567,0.04745167,0.404943,0.11158799,0.25496423
PTGER3,0.4648197225,0.4648197225,0.42549818425,0.356380464,0.44493089425,0.522118895375,0.53558874,0.490137864625,0.490236035375,0.61944001125
PTGER4,0.63016708,0.63016708,1.0126811,0.933112,1.05852535,0.658802195,1.018892785,0.774239575,0.5896995625,0.98888005
PTGES,0.32893583,0.32893583,0.38043478,0.37571156,0.35576037,0.5217786,0.40070295,0.50950575,0.47639486,0.5146942
PTGES3,8.402815,8.402815,7.742753,9.4943075,7.851613,6.679673,7.5544815,5.920152,6.3081546,5.9459887
PTGFR,1.6675463,1.6675463,1.2817029,0.8387097,0.8294931,1.1642469,1.3796133,2.504753,1.5193133,1.6814932
PTGIR,1.0474935,1.0474935,1.2663044,1.056926,0.7059908,0.49727768,0.9771529,1.3754753,0.4635193,0.42811754
PTGIS,0.0804749365,0.0804749365,0.101449274,0.2504743935,0.318433185,0.287205094,0.313268902,0.372623588,0.25493562,0.1215250125
PTGS1,1.0404574,1.0404574,0.7744565,1.0132828,1.2838709,1.5099819,1.8418278,0.96197724,1.0197425,1.6068308
PTGS2,0.0941073,0.0941073,0.12952898,0.15085389,0.06175115,0.09891107,0.08523726,0.06653993,0.06266095,0.16759333
PTH,0.357080065,0.357080065,0.0946557925,0.20208729,0.111520737,0.17014519,0.0913883985,0.144011415,0.158798275,0.24622715
PTH1R,0.250219875,0.250219875,0.225996365,0.21584441,0.367281115,0.60934662,0.293057983,0.848859365,0.253648065,0.29229547
PTH2R,0.051011436,0.051011436,0.26449275,0.3529412,0.18617512,0.15607987,0.115114234,0.1958175,0.0832618,0.725973
PTHLH,0.204045745,0.204045745,0.2490942,0.193548395,0.22764976,0.3076225,0.242530755,0.354087485,0.411158815,0.227164401
PTK2,1.01759021,1.01759021,1.273550675,0.9074953,0.9221199,0.91333938,1.12434095,0.9980989,0.89313305,0.84630657
PTK2B,2.265171725,2.265171725,1.70969195,1.9672676,2.22211975,1.9319419,1.71528995,2.0446769,1.6690988,1.4440032
PTK6,0.815303535,0.815303535,0.59782606,0.68833021,0.702304125,0.67422872,0.6739895,0.50142589,0.781545115,0.65607622
PTK7,2.4300792,2.4300792,2.5135868,2.186907,2.8580647,2.3793106,1.986819,2.0826998,2.774249,2.1040506
PTMA,13.575638,13.575638,13.3899455,17.276091,16.991705,14.2028135,13.3251325,13.3745252,11.823605,9.918586
PTMS,26.678102,26.678102,33.82971,30.338709,30.273733,31.147005,30.374342,26.278519,28.20944,23.222399
PTN,0.1921724,0.1921724,0.20063404,0.49335863,0.275576045,0.29673323,0.144112475,0.15066541,0.460515035,0.372914985
PTOV1,9.435357,9.435357,7.8188405,8.5056925,7.457143,8.233212,7.9121265,10.859317,9.195708,8.974583
PTP4A1,1.90589285,1.90589285,2.12001815,3.3553132,3.7165898,2.91061715,2.7108963,2.02519025,2.3570815,2.01906275
PTP4A2,6.796834,6.796834,8.0951085,8.06167,7.15207415,5.41651565,4.96528995,6.61026635,5.2437769,3.69777595
PTP4A3,3.9762535,3.9762535,4.231884,4.1850095,4.589862,4.450091,3.2390158,2.3669202,4.1133046,5.643368
PTPLB,6.05365,6.05365,6.1168475,6.8434534,6.4866357,4.9673324,4.3084354,5.969582,4.87897,4.939635
PTPN1,1.7830549,1.7830549,2.3091787,2.0243517,2.11612901333333,1.63732607666667,2.29086113333333,1.97972131,1.97396283333333,1.60524216666667
PTPN11,2.36851380666667,2.36851380666667,2.74516901333333,3.06072108333333,2.72565290333333,2.20719912,2.20298779833333,2.76045645,2.04291841666667,2.13820483333333
PTPN12,2.4274406,2.4274406,2.0335145,2.5768502,1.7815669,2.088022,1.5307556,1.8555135,1.8600858,2.2494044
PTPN13,0.91424808,0.91424808,0.88586955,0.815939315,0.57511523,0.7645191,0.808435825,0.958175,0.46266094,0.48967432
PTPN14,0.32981533,0.32981533,0.69384056,0.40227705,1.0562211,0.8838476,0.31898066,0.3631179,0.40944207,0.56076247
PTPN18,3.74626205,3.74626205,4.3632244,4.49810265,4.294009,3.97867525,3.75219665,3.9372626,3.7699571,3.92096885
PTPN2,0.501612463333333,0.501612463333333,0.5244565,0.574003783333333,0.53855606,0.382335153333333,0.105155244666667,0.498732606666667,0.507582266666667,0.434471805
PTPN20A /// PTPN20B,1.7977133,1.7977133,2.0235505,1.9098673,1.8608295,2.0462797,2.1906855,1.728137,2.160515,1.7418586
PTPN21,0.21591909,0.21591909,0.51041665,0.56688807,0.379262655,0.737749565,0.58919158,0.415874575,0.627897065,0.87212075
PTPN22,0.24450308,0.24450308,0.07518116,0.07590133,0.05253456,0.09891107,0.08611599,0.0931559,0.06266095,0.13899921
PTPN3,3.7198769,3.7198769,3.8165759,4.4473438,4.80599095,3.4060801,3.35984185,4.60693935,4.0690987,3.6997618
PTPN4,0.99824103,0.99824103,1.00769925,0.7229602,1.134101425,1.435118,1.30272405,0.82129285,1.09012875,1.2331215
PTPN6,1.292876,1.292876,1.2445651,1.5436432,1.3235023,1.592559,2.0377855,2.5095057,2.4351933,1.7680699
PTPN7,0.72163591,0.72163591,0.78623187,1.188330185,0.80000003,0.9827587,1.17750433,0.901616035,0.83175965,0.9523431
PTPN9,2.7299912,2.7299912,1.6123188,2.1375713,1.7926267,1.6606171,1.8005272,1.9800382,1.4643778,1.533757
PTPRA,1.3007915,1.3007915,1.3423913,1.7049336,1.2497697,1.3566244,1.4780316,1.6606464,1.9030043,1.7982525
PTPRB,0.139548528666667,0.139548528666667,0.107185987666667,0.117330803,0.16682027,0.127344224666667,0.185120102666667,0.301013958333333,0.078969959,0.109875560333333
PTPRC,0.246848443333333,0.246848443333333,0.182669077333333,0.212839986666667,0.160061446666667,0.235934676,0.243116581333333,0.21831433,0.209155937,0.26264231
PTPRCAP,1.1266491,1.1266491,1.7499999,1.3795066,1.254378,1.409256,1.3488576,0.53136885,1.4042919,1.0849881
PTPRD,0.111111118333333,0.111111118333333,0.14432367,0.202087299333333,0.0998463903333333,0.065335757,0.21997656,0.326996208,0.307868387333333,0.18427323
PTPRE,0.645558535,0.645558535,0.6136775,0.436432615,0.569124446,0.48049005,0.578207375,0.151140692,0.55107296,0.597299445
PTPRF,12.479332,12.479332,14.807971,12.350095,13.504147,11.850273,12.552724,15.672053,16.159657,11.216838
PTPRG,0.30299033,0.30299033,0.11367753,0.21963947,0.1516129055,0.246370245,0.217047448,0.220532335,0.142489269,0.265687055
PTPRH,0.2233949,0.2233949,0.29891303,0.2760911,0.23133641,0.49637026,0.1625659,0.27376428,0.34935623,0.2899126
PTPRJ,0.567868675,0.567868675,0.168478254,0.0847564863333333,0.380337927666667,0.398366608333333,0.3655536,0.433460113333333,0.46065813,0.550966355333333
PTPRK,1.7299912,1.7299912,1.7028985,2.1574953,2.002765,2.4600728,1.7267135,2.711027,2.1433475,1.9499602
PTPRM,0.752858446666667,0.752858446666667,0.61533814,0.49525617,0.71582181,0.666969153333333,0.603983606666667,0.48510776,0.54163088,0.48133439
PTPRN,2.9797715,2.9797715,4.20561575,4.416983,3.48341025,4.44827605,4.02943755,3.95057035,4.7218884,4.4670372
PTPRN2,0.7124011,0.7124011,0.8052536,0.1309298,0.5437788,0.55716884,0.71529,0.9087453,0.6806867,0.5266084
PTPRO,0.124450315,0.124450315,0.075634055,0.3268500975,0.2258064535,0.056261344,0.342267125,0.53184413,0.2557939915,0.1822875285
PTPRR,0.606420425,0.606420425,0.82925722,0.68453508,0.54009217,0.737749585,0.4068541,0.99524717,0.82789697,1.0146942
PTPRS,0.86455591,0.86455591,0.91878016,0.835547136666667,0.96374812,1.10980038,1.14499123333333,0.230988613333333,0.72417741,1.01217890666667
PTPRT,0.526825,0.526825,0.20742753,0.31309298,0.19262673,0.11343013,0.21880491,0.39068443,0.08068669,0.50675136
PTPRU,2.3667548,2.3667548,2.0960143,2.8899431,3.5539172,3.8139746,4.1625657,4.7566543,4.3450646,1.8117554
PTPRZ1,0.021987688,0.021987688,0.028079709,0.03889943,0.13640553,0.019963704,0.021089632,0.04657795,0.06523605,0.06433678
PTRF,1.8966579,1.8966579,2.11684782,2.599146015,2.22396312,2.44328479,2.3941125,2.46625485,2.57811155,2.75416995
PTS,8.075638,8.075638,9.563406,8.417458,8.501383,10.175137,7.8031635,7.1872625,9.395708,6.9642572
PTTG1,1.7343888,1.7343888,2.271739,2.4222012,3.1225805,2.4618874,1.0685413,0.91730046,0.5493562,1.4201747
PTTG1IP,11.683378,11.683378,11.532608,15.672676,13.225806,12.153358,10.783831,13.629279,11.886696,10.411438
PTTG2,0.23922604,0.23922604,0.33061594,0.43453512,0.11612903,0.4818512,0.15026362,0.26140687,0.47296137,0.0714853
PTX3,0.22603343,0.22603343,0.11413044,0.037950665,0.4267281,0.06352087,0.083479784,0.064638786,0.22403434,0.3494837
PUF60,11.348286,11.348286,10.460145,10.038899,7.76129,7.412886,7.9393673,13.572245,12.44206,8.026211
PUM1,4.7854004,4.7854004,4.074275,4.2201138,3.6258063,5.0517244,4.449912,4.6045628,4.583691,3.1604447
PUM2,6.517151,6.517151,6.7336955,6.995256,6.723502,7.3711433,8.050966,7.2699623,7.3184547,5.675933
PURA,3.76839642,3.76839642,3.96678728666667,3.3137256,4.12135175,4.18451283333333,3.841242,4.0532326,3.92503553333333,4.2650253
PVALB,0.35238934,0.35238934,0.764794663333333,0.538583177666667,0.54900151,0.499395026666667,0.632395986666667,0.34600765,0.691273233333333,0.547259726666667
PVR,1.8258575,1.8258575,1.624094125,2.0673624,1.5350231,1.9278586,1.68760986,1.72053247,1.91802568,1.779984165
PVRL1,0.8460862,0.8460862,0.919384,0.6755218,0.8672811,1.2731398,0.8989455,0.7870723,1.3236052,0.7688642
PVRL2,2.3175023,2.3175023,1.8867754,1.7523719,2.0267282,1.3366606,1.595782,2.1473384,1.5519314,1.5758538
PVRL3,0.54529464,0.54529464,0.34692028,0.45066413,0.40737328,0.25136116,0.34446397,0.34505704,0.34077254,0.61636215
PVT1,1.62151865,1.62151865,1.96829688666667,2.08728658666667,2.26144402133333,1.52722328333333,2.0685413,1.79024084,1.82460651666667,2.44850409
PWP1,2.932278,2.932278,5.848732,3.4259963,3.3115206,5.409256,5.320738,4.553232,3.2145922,3.1771247
PWP2,1.7194372,1.7194372,1.3668478,1.186907,1.7493088,1.9183303,1.8110721,2.1596959,1.4120171,2.0238285
PXDN,2.7423043,2.7423043,1.9882246,1.5303606,1.5907835,1.8738657,1.7961335,1.681559,1.7776824,1.7220016
PXN,3.525066,3.525066,1.5815217,2.8633776,2.4995394,2.1116152,1.8585237,1.9790876,2.944206,3.629865
PYCR1,17.164469,17.164469,18.636774,19.987665,16.865438,15.556262,9.688928,9.54848,10.187983,8.830818
PYGB,15.494284,15.494284,16.124998,17.507591,13.736405,11.868422,11.27065,13.768062,13.769957,11.994439
PYGL,0.41600704,0.41600704,0.45652175,0.46394688,0.48294932,0.30399275,0.2970123,0.6454373,0.56394845,0.46624306
PYGM,0.20492524,0.20492524,0.121376805,0.18595827,0.25069126,0.19328493,0.15817223,0.1796578,0.18712446,0.28276408
PYGO1,0.0817942,0.0817942,0.0932971,0.10056926,0.10230415,0.26860255,0.10984182,0.07984791,0.08755364,0.21207307
PYROXD1,1.2286719,1.2286719,1.6304348,1.117647,1.18341,1.1578947,0.9340949,0.83079857,0.46523607,0.70214456
PYY,0.71020232,0.71020232,1.3333333,0.9966794,1.07695851,1.07486393,0.76713535,1.424905,0.87768238,0.7807784
PZP,0.33948988,0.33948988,0.5362319,0.119544595,0.08387097,0.5980037,0.08787346,0.10646389,0.6403433,0.80063546
QDPR,2.7546177,2.7546177,2.901268,2.9497154,3.164055,2.5526316,2.41652,2.7423956,3.0420601,2.7704525
QKI,0.521108215,0.521108215,0.62952895,0.614800745,0.59769587,0.655172477,0.391476235,0.431558968,0.46180256,0.500794265
QPCT,0.4784521,0.4784521,0.10507246,0.35768503,0.37142855,0.74773145,0.3629174,0.69296587,0.05064378,0.4440032
QPRT,1.237467,1.237467,2.048913,1.5645161,0.5852535,2,0.97803164,1.692966,0.33733904,1.8339951
QRICH1,0.6543536,0.6543536,0.59329706,0.62618595,0.36036864,0.5943739,1.0544815,1.0095057,0.7399141,0.18824464
QSOX1,6.2207565,6.2207565,5.096014,6.1888046,6.493088,5.834846,6.102812,5.077947,5.4592276,5.861795
R3HCC1,7.459983,7.459983,8.118659,8.946869,8.395391,7.9745917,7.099297,8.319392,6.544206,5.742653
R3HDM1,2.805629,2.805629,2.093297,3.0227704,2.665438,1.8684211,1.5940245,2.724335,1.8849785,1.451946
R3HDM2,4.60774,4.60774,4.1132245,4.0066414,3.896774,4.1034484,4.4024606,5.7100763,4.833476,4.21525
RAB11A,3.6781006,3.6781006,2.9257245,4.350095,3.748387,2.9029038,2.4859402,4.011407,3.9648068,3.5011911
RAB11B,2.0800352,2.0800352,2.0860507,1.7884251,1.8820276,1.9882034,2.0905097,0.91920155,1.4549357,1.7180302
RAB11FIP2,0.7950748,0.7950748,0.35778984,0.48671725,0.67281103,0.40562615,0.44727594,0.3403042,0.71416306,0.47974584
RAB11FIP3,0.078276165,0.078276165,0.18025361,0.9041746,0.4894009,0.2123412,0.7636204,0.22243348,0.09356223,0.21286735
RAB11FIP5,2.3289359,2.3289359,3.0869563,2.919355,3.149309,1.8956443,2.5852373,2.3707225,2.2197425,2.2811756
RAB13,10.989447,10.989447,11.304347,13.361481,12.2589855,13.5172415,10.862917,14.868822,9.739056,8.861794
RAB14,11.094108,11.094108,7.747282,11.010437,11.311522,11.525409,9.845343,8.303232,7.9339056,8.663224
RAB1A,8.46811833,8.46811833,11.03260839425,12.3716797585,13.40345628625,13.19941003,12.2818543975,10.327947202,9.0587981,8.2863382225
RAB21,2.1477573,2.1477573,2.0434783,1.8785579,1.8018433,2.11343,2.4516695,1.748099,1.5321889,1.9753772
RAB22A,2.3658752,2.3658752,2.3333333,1.7077799,2.3815668,2.3947368,2.2688928,2.6454372,1.8420601,2.1477363
RAB27A,1.0448549,1.0448549,0.7744565,0.763757135,0.8599078,0.902903865,0.824692425,1.204848025,0.83133045,1.08975375
RAB27B,0.24538259,0.24538259,0.35326084,0.30455408,0.053456225,0.29038113,0.077328645,0.3374525,0.17682403,0.29308975
RAB28,0.09498681,0.09498681,0.050724637,0.07590133,0.118894,0.06352087,0.06766256,0.5722434,0.06781116,0.21366163
RAB2A,1.790237665,1.790237665,1.596920206,1.707305562,1.83686637,1.357531715,1.38532511,1.43963882,1.4575107275,1.34471788
RAB30,0.124450315,0.124450315,0.081521735,0.293168885,0.327188942,0.1728675135,0.206942,0.102661607,0.10300429,0.1644162025
RAB31,2.2106421,2.2106421,2.1499093,2.61764715,2.22857135,2.02903825,1.7333039,1.82081755,1.5133048,2.3820492
RAB32,0.81178546,0.81178546,0.8206521,0.7941176,0.5493087,0.73502725,0.3128295,0.9990495,0.46781117,0.6449563
RAB33A,1.09938435,1.09938435,0.982789825,0.76612905,0.77741935,1.0816697,0.74912131,0.586501935,0.78197426,0.949165985
RAB35,1.58927,1.58927,0.8994565,1.0673624,1.8820276,1.353902,1.0254833,0.95722437,0.6412017,1.7990469
RAB36,1.0703607,1.0703607,1.3641305,1.170778,0.53456223,1.3021779,1.4024605,1.2614069,0.688412,1.090548
RAB3A,1.8443272,1.8443272,1.1240941,0.7514231,0.25437787,0.4047187,0.48330402,0.4334601,1.5871245,2.0802224
RAB3B,1.4793316,1.4793316,1.7971014,1.5569261,1.4764977,1.707804,1.6098418,0.6444868,0.21459228,1.308181
RAB3GAP1,3.5259455,3.5259455,3.18206515,2.54601515,2.74608285,1.84664255,2.0307557,3.8089355,3.8167381,2.4213662
RAB3GAP2,0.5457344,0.5457344,0.528985485,0.481499035,0.42488478,0.82259531,0.844024585,0.6031369,0.532618015,0.755758525
RAB40A,0.698329,0.698329,0.79710144,0.1537002,0.70046085,0.547187,0.48330402,0.519962,0.5399142,0.6910246
RAB40A /// RAB40AL /// RAB40B,4.580475,4.580475,4.8143115,5.713473,6.3391705,4.9791293,5.0483303,4.0427756,4.1845493,4.7021446
RAB40AL,0.3271768,0.3271768,0.3143116,1.024668,0.5290323,0.36751363,1.1836555,0.39258558,0.8274678,0.75139
RAB40B,0.93931407,0.93931407,0.9637681,1.1859583,1.2202765,1.0108893,0.7653778,1.274715,0.944206,0.71088165
RAB40C,2.2867196,2.2867196,1,1.3368121,1.286636,1.4655173,1.9736379,0.9885932,1.6111587,1.7021445
RAB4A,3.10861945,3.10861945,3.458333,3.4871917,3.53824875,3.6941926,3.60193325,3.2500004,2.6695279,3.2307386
RAB4A /// SPHAR,1.5892701,1.5892701,1.0407609,1.58965845,1.197235,1.29355725,1.05975388,1.78231947,1.2669528,0.98252585
RAB4B,1.8742305,1.8742305,1.8043478,1.8225807,1.640553,1.3992741,2.3831284,1.1844107,1.4403434,0.8888006
RAB5A,2.90501325,2.90501325,2.95335115,2.929316765,2.7129032,2.88793105,2.15685407,2.637832835,2.64248915,2.46981725
RAB5B,4.07651715,4.07651715,3.86186575,4.0697345,4.58755775,4.1193286,3.09622161,3.315114265,3.062231735,3.30262115
RAB5C,10.728233,10.728233,9.826087,9.1574955,10.61106,13.5852995,12.351494,11.311788,10.535623,7.0333595
RAB6A,2.98680745,2.98680745,2.8337861,2.78795075,2.57788015,2.31715075,2.5281195,2.0432511,2.0115881,2.5837965
RAB6B,0.75021994,0.75021994,0.77264494,0.8064516,0.82857144,0.6107078,0.9490334,1.1606464,0.4497854,0.74900717
RAB7L1,0.49076518,0.49076518,0.63496375,0.4098672,0.4202765,0.5036298,0.91476274,0.42680612,0.6626609,0.55123115
RAB8A,4.16886585,4.16886585,4.7472825,4.4074955,4.4400921,4.9913795,4.3264499,4.11121685,4.00343335,3.87966625
RAB9A,3.3271768,3.3271768,4.374094,3.0550284,3.286636,3.76951,3.0114236,5.2785172,4.093562,3.4837172
RAB9BP1,0.020228673,0.020228673,0.026268115,0.029411765,0.049769588,0.03811252,0.025483305,0.02471483,0.01888412,0.020651309
RABAC1,17.403694,17.403694,18.70018,16.592031,16.941935,17.243195,16.413006,15.036123,14.90043,14.624305
RABEP1,1.1789798,1.1789798,1.0258152,1.1000949,1.0801843,1.18829403,0.7877856,1.008079935,0.913304715,0.82446385
RABEPK,4.854002,4.854002,4.578804,4.929791,5.8230414,5.8793106,3.8611598,5.6425858,4.085837,4.8824463
RABGAP1,6.8082676,6.8082676,6.928442,7.5787477,7.303226,7.320327,7.0571175,8.738594,7.0841203,5.6687846
RABGAP1L,0.71679863,0.71679863,0.518115945,0.648007575,0.613824925,0.447368435,0.539543035,0.174429675,0.478969965,0.58697376
RABGGTA,5.33157465,5.33157465,5.186594,7.461101,7.641014,7.0812163,7.02811925,6.4833655,6.56137335,5.206513
RABGGTB,4.0804752,4.0804752,5.08605075,5.168406,5.6774195,5.3062616,4.8739013,5.48289025,6.3111589,3.7752183
RABIF,2.3817062,2.3817062,2.825181,2.8728652,2.248848,2.3176043,2.28471,1.9182512,2.0575106,2.4773629
